id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
GGpaepC6NH_45owmapJZkg,oki-sushi-chicago,Oki Sushi,https://s3-media2.fl.yelpcdn.com/bphoto/MMsdjDlBBxy5TftoKNaEIA/o.jpg,False,https://www.yelp.com/biz/oki-sushi-chicago?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,11,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",3.0,"{'latitude': 41.8812919714475, 'longitude': -87.6475053406744}",[],$$,"{'address1': '40 South Halsted', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60661', 'country': 'US', 'state': 'IL', 'display_address': ['40 South Halsted', 'Chicago, IL 60661']}",+13122437657,(312) 243-7657,3649.1881491092445
Dk9yihymuAepokgcQU7PEg,sunrise-ramen-and-sushi-palatine,Sunrise Ramen & Sushi,https://s3-media4.fl.yelpcdn.com/bphoto/y0EjcJPcrygCZH55O8tVYA/o.jpg,False,https://www.yelp.com/biz/sunrise-ramen-and-sushi-palatine?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,45,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,"{'latitude': 42.11876, 'longitude': -88.03539}","['pickup', 'delivery']",$$,"{'address1': '309 E Northwest Hwy', 'address2': None, 'address3': '', 'city': 'Palatine', 'zip_code': '60067', 'country': 'US', 'state': 'IL', 'display_address': ['309 E Northwest Hwy', 'Palatine, IL 60067']}",+18474858560,(847) 485-8560,37881.62618825752
k24TU-8-3wcLXQ3MaP1yVQ,asian-harbor-lockport,Asian Harbor,https://s3-media1.fl.yelpcdn.com/bphoto/OWAojsccy24z7fjvRYQFzA/o.jpg,False,https://www.yelp.com/biz/asian-harbor-lockport?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,102,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'latitude': 41.5979107, 'longitude': -88.0203401}","['pickup', 'delivery']",$$,"{'address1': '16537 W 159th St', 'address2': '', 'address3': '', 'city': 'Lockport', 'zip_code': '60441', 'country': 'US', 'state': 'IL', 'display_address': ['16537 W 159th St', 'Lockport, IL 60441']}",+18158363555,(815) 836-3555,44438.910894637615
3QMf_Zi8ZpmAZ4QTbs3HjA,dees-mandarin-and-sushi-lounge-chicago-2,Dee's Mandarin & Sushi Lounge,https://s3-media3.fl.yelpcdn.com/bphoto/eTmufQrdiHQwo2PSe3kz2Q/o.jpg,False,https://www.yelp.com/biz/dees-mandarin-and-sushi-lounge-chicago-2?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,288,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",3.5,"{'latitude': 41.9183311462402, 'longitude': -87.6560592651367}","['pickup', 'delivery']",$$,"{'address1': '1114 W Armitage Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60614', 'country': 'US', 'state': 'IL', 'display_address': ['1114 W Armitage Ave', 'Chicago, IL 60614']}",+17734771500,(773) 477-1500,2306.8793942396983
W3AkTx0HjVHwdA-NjEhcvQ,sushi-badaya-highland-park,Sushi Badaya,https://s3-media1.fl.yelpcdn.com/bphoto/wL1EUoOw_dZ2P30w0U52FA/o.jpg,False,https://www.yelp.com/biz/sushi-badaya-highland-park?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,130,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 42.1849626, 'longitude': -87.7996457}","['delivery', 'pickup']",$$,"{'address1': '600 Central Ave', 'address2': 'Ste 101', 'address3': '', 'city': 'Highland Park', 'zip_code': '60035', 'country': 'US', 'state': 'IL', 'display_address': ['600 Central Ave', 'Ste 101', 'Highland Park, IL 60035']}",+18472667302,(847) 266-7302,32699.985284472506
Kpau2_T4vAUvoELd-5dYmw,yue-sun-japanese-steakhouse-wood-dale,Yue Sun Japanese Steakhouse,https://s3-media3.fl.yelpcdn.com/bphoto/sRXBNhO70RV4MOO7DWSwOA/o.jpg,False,https://www.yelp.com/biz/yue-sun-japanese-steakhouse-wood-dale?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,164,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",3.0,"{'latitude': 41.9650703, 'longitude': -87.9963451}","['delivery', 'pickup']",$$,"{'address1': '357 Georgetown Sq', 'address2': '', 'address3': '', 'city': 'Wood Dale', 'zip_code': '60191', 'country': 'US', 'state': 'IL', 'display_address': ['357 Georgetown Sq', 'Wood Dale, IL 60191']}",+16305952288,(630) 595-2288,27057.82661725329
SagrY7hDKDVfCHeDCKpifw,noodles-in-the-pot-chicago,Noodles In the Pot,https://s3-media1.fl.yelpcdn.com/bphoto/djte2yn0wgvtblYmvH2vbg/o.jpg,False,https://www.yelp.com/biz/noodles-in-the-pot-chicago?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,735,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 41.9269149578037, 'longitude': -87.6487970352173}","['delivery', 'pickup']",$$,"{'address1': '2453 N Halsted St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60614', 'country': 'US', 'state': 'IL', 'display_address': ['2453 N Halsted St', 'Chicago, IL 60614']}",+17739756177,(773) 975-6177,3405.464101011594
2tKMs0DbdxPSl2JeCJUEKw,joes-seafood-prime-steak-and-stone-crab-chicago,"Joe's Seafood, Prime Steak & Stone Crab",https://s3-media3.fl.yelpcdn.com/bphoto/qdKlgUn4qNIEPykt4lF-dw/o.jpg,False,https://www.yelp.com/biz/joes-seafood-prime-steak-and-stone-crab-chicago?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,2915,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.5,"{'latitude': 41.891938, 'longitude': -87.62569}","['delivery', 'pickup']",$$$,"{'address1': '60 E Grand Ave', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60611', 'country': 'US', 'state': 'IL', 'display_address': ['60 E Grand Ave', 'Chicago, IL 60611']}",+13123795637,(312) 379-5637,4561.992190086001
RqZAYrIzVRD6LBiMiwjnqg,rebar-chicago,Rebar,https://s3-media2.fl.yelpcdn.com/bphoto/JcX-hwYq36pb51qtjdMk8Q/o.jpg,False,https://www.yelp.com/biz/rebar-chicago?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,245,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'japanese', 'title': 'Japanese'}]",3.0,"{'latitude': 41.8887211559895, 'longitude': -87.6267614232788}",['delivery'],$$$,"{'address1': '401 N Wabash Ave', 'address2': '', 'address3': 'Trump International Hotel & Tower Chicago', 'city': 'Chicago', 'zip_code': '60611', 'country': 'US', 'state': 'IL', 'display_address': ['401 N Wabash Ave', 'Trump International Hotel & Tower Chicago', 'Chicago, IL 60611']}",+13125888034,(312) 588-8034,4600.157882411394
3IYQiWZzQtJiBnB9GBABHw,fritzi-s-delicatessen-oak-park,Fritzi’s Delicatessen,https://s3-media1.fl.yelpcdn.com/bphoto/h5a1ExjUao3A6T3GU_53UQ/o.jpg,False,https://www.yelp.com/biz/fritzi-s-delicatessen-oak-park?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,85,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 41.8878, 'longitude': -87.79475}","['delivery', 'pickup']",$$,"{'address1': '113 N Oak Park Ave', 'address2': '', 'address3': None, 'city': 'Oak Park', 'zip_code': '60301', 'country': 'US', 'state': 'IL', 'display_address': ['113 N Oak Park Ave', 'Oak Park, IL 60301']}",+17086134760,(708) 613-4760,9874.051837323139
iOMvXQYFl6_mtw0wX6ZUXw,forbidden-root-chicago,Forbidden Root,https://s3-media4.fl.yelpcdn.com/bphoto/jEQCg6uW8aHk4eoQouQjyA/o.jpg,False,https://www.yelp.com/biz/forbidden-root-chicago?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,588,"[{'alias': 'brewpubs', 'title': 'Brewpubs'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 41.89628, 'longitude': -87.671551}","['delivery', 'pickup']",$$,"{'address1': '1746 W Chicago Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60622', 'country': 'US', 'state': 'IL', 'display_address': ['1746 W Chicago Ave', 'Chicago, IL 60622']}",+13129292202,(312) 929-2202,1119.3925417625564
9VB3GI7gih4KmZn3q-cksw,esushi-mt-prospect,eSushi,https://s3-media2.fl.yelpcdn.com/bphoto/bZooL8zQWT3Q6AeNna-2qA/o.jpg,False,https://www.yelp.com/biz/esushi-mt-prospect?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,105,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'salad', 'title': 'Salad'}]",4.0,"{'latitude': 42.04935167, 'longitude': -87.962}","['delivery', 'pickup']",$$,"{'address1': '1750 W Golf Rd', 'address2': None, 'address3': '', 'city': 'Mt Prospect', 'zip_code': '60056', 'country': 'US', 'state': 'IL', 'display_address': ['1750 W Golf Rd', 'Mt Prospect, IL 60056']}",+12248757133,(224) 875-7133,28448.74839657307
7RByla5B7JcUTqgMTRGVoA,hanabusa-cafe-chicago,Hanabusa Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/DWUsZHd4oUHoCZQHBtBZEg/o.jpg,False,https://www.yelp.com/biz/hanabusa-cafe-chicago?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,389,"[{'alias': 'pancakes', 'title': 'Pancakes'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 41.881844, 'longitude': -87.6266717}","['delivery', 'pickup']",$$,"{'address1': '29 E Madison St', 'address2': 'Ste 180', 'address3': None, 'city': 'Chicago', 'zip_code': '60602', 'country': 'US', 'state': 'IL', 'display_address': ['29 E Madison St', 'Ste 180', 'Chicago, IL 60602']}",+13125840455,(312) 584-0455,4960.484176507622
jMIMm_vKtpzerQsmayBDdw,ni-hao-asian-cafe-elmhurst,Ni Hao Asian Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/jclgCr5X8mDhcoVUsjq5Gw/o.jpg,False,https://www.yelp.com/biz/ni-hao-asian-cafe-elmhurst?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,84,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 41.89921, 'longitude': -87.94093}","['delivery', 'pickup']",,"{'address1': '116 W Park Ave', 'address2': '', 'address3': None, 'city': 'Elmhurst', 'zip_code': '60126', 'country': 'US', 'state': 'IL', 'display_address': ['116 W Park Ave', 'Elmhurst, IL 60126']}",+16309036624,(630) 903-6624,21786.35165358452
95ldvOm2TO40IJbg9xDkaQ,pappadeaux-seafood-kitchen-westmont,Pappadeaux Seafood Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/auTTL62PjSNtOwqdaziCIw/o.jpg,False,https://www.yelp.com/biz/pappadeaux-seafood-kitchen-westmont?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,1710,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 41.81933578961111, 'longitude': -87.95407406679617}",['delivery'],$$$,"{'address1': '921 Pasquinelli Dr', 'address2': '', 'address3': '', 'city': 'Westmont', 'zip_code': '60559', 'country': 'US', 'state': 'IL', 'display_address': ['921 Pasquinelli Dr', 'Westmont, IL 60559']}",+16304559846,(630) 455-9846,24792.125513143164
RqFBOTEc-uReITwUUnAWuQ,masas-sushi-buffalo-grove,Masa's Sushi,https://s3-media4.fl.yelpcdn.com/bphoto/eHQmT2KKz3dAfjL5ZDbEdg/o.jpg,False,https://www.yelp.com/biz/masas-sushi-buffalo-grove?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,88,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,"{'latitude': 42.1588673, 'longitude': -87.9605486}",['delivery'],$$,"{'address1': '286 McHenry Rd', 'address2': '', 'address3': '', 'city': 'Buffalo Grove', 'zip_code': '60089', 'country': 'US', 'state': 'IL', 'display_address': ['286 McHenry Rd', 'Buffalo Grove, IL 60089']}",+18475411777,(847) 541-1777,36638.57001815564
CWPxh2qAN-JwD_eQXfPwjA,han-202-chicago,Han 202,https://s3-media1.fl.yelpcdn.com/bphoto/7WNFbXBqK4-Bb1WswETuhw/o.jpg,False,https://www.yelp.com/biz/han-202-chicago?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,304,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 41.837927, 'longitude': -87.641755}",['delivery'],$$$,"{'address1': '605 W 31st St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60616', 'country': 'US', 'state': 'IL', 'display_address': ['605 W 31st St', 'Chicago, IL 60616']}",+13129491314,(312) 949-1314,8048.533376547397
42cCsyCX8Mk0i-BGrLqJTw,nori-sushi-and-ramen-noodles-lombard,Nori Sushi & Ramen Noodles,https://s3-media1.fl.yelpcdn.com/bphoto/zHiBMyHyCg7418XTooZ-Kw/o.jpg,False,https://www.yelp.com/biz/nori-sushi-and-ramen-noodles-lombard?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,5,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'poke', 'title': 'Poke'}]",4.0,"{'latitude': 41.839741, 'longitude': -88.006481}",['delivery'],,"{'address1': 'FC, 14 Yorktown Shopping Ctr', 'address2': None, 'address3': '', 'city': 'Lombard', 'zip_code': '60148', 'country': 'US', 'state': 'IL', 'display_address': ['FC, 14 Yorktown Shopping Ctr', 'Lombard, IL 60148']}",+16305322374,(630) 532-2374,28172.72109377738
0qg7WU44WYn3dTkXSkRg8w,wicker-park-sushi-chicago,Wicker Park Sushi,https://s3-media1.fl.yelpcdn.com/bphoto/MgkBYA3TSLYR68fJ-wovHA/o.jpg,False,https://www.yelp.com/biz/wicker-park-sushi-chicago?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,453,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",3.0,"{'latitude': 41.977032, 'longitude': -87.906225}",[],$$,"{'address1': ""10000 W O'Hare Ave"", 'address2': '', 'address3': ""Chicago O'Hare International Airport - Terminal 2"", 'city': 'Chicago', 'zip_code': '60666', 'country': 'US', 'state': 'IL', 'display_address': [""10000 W O'Hare Ave"", ""Chicago O'Hare International Airport - Terminal 2"", 'Chicago, IL 60666']}",+18776727467,(877) 672-7467,20516.54457415481
4o1b9xnZ59p-7NJBK6BqEw,kinton-ramen-west-loop-chicago,KINTON RAMEN WEST LOOP,https://s3-media4.fl.yelpcdn.com/bphoto/3hU2CYMhfsP_EvKufHoFww/o.jpg,False,https://www.yelp.com/biz/kinton-ramen-west-loop-chicago?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,207,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.0,"{'latitude': 41.8848, 'longitude': -87.65085}","['delivery', 'pickup']",$$,"{'address1': '163 N Sangamon St', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60607', 'country': 'US', 'state': 'IL', 'display_address': ['163 N Sangamon St', 'Chicago, IL 60607']}",+13123743942,(312) 374-3942,3167.435502438802
jFaNkc2-mTN36n_OSqCCjQ,yummy-chicago,Yummy,https://s3-media2.fl.yelpcdn.com/bphoto/TOVbcvERJBlKsELNopGLrQ/o.jpg,False,https://www.yelp.com/biz/yummy-chicago?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,83,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'chinese', 'title': 'Chinese'}]",3.0,"{'latitude': 41.947545, 'longitude': -87.806587}","['delivery', 'pickup']",$$,"{'address1': '3709 N Harlem Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60634', 'country': 'US', 'state': 'IL', 'display_address': ['3709 N Harlem Ave', 'Chicago, IL 60634']}",+17736573171,(773) 657-3171,11653.01347614002
teNhRku3eik7FXeQK3IG9g,wicker-park-chicago-2,Wicker Park,https://s3-media3.fl.yelpcdn.com/bphoto/BZQaTDKumY9xKnnr1CC07Q/o.jpg,False,https://www.yelp.com/biz/wicker-park-chicago-2?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,119,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'seafoodmarkets', 'title': 'Seafood Markets'}]",3.0,"{'latitude': 41.9768476960481, 'longitude': -87.9060383141041}",[],$$,"{'address1': '29-99 Upper Level T1 St', 'address2': '', 'address3': ""O'Hare International Airport"", 'city': 'Chicago', 'zip_code': '60666', 'country': 'US', 'state': 'IL', 'display_address': ['29-99 Upper Level T1 St', ""O'Hare International Airport"", 'Chicago, IL 60666']}",,,20494.36961795661
0X-YCPrDxBT9yKDH81I3jQ,supreme-lobster-and-seafood-company-villa-park,Supreme Lobster and Seafood Company,https://s3-media2.fl.yelpcdn.com/bphoto/pklqknLces4nzRJaChNnXQ/o.jpg,False,https://www.yelp.com/biz/supreme-lobster-and-seafood-company-villa-park?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,92,"[{'alias': 'seafoodmarkets', 'title': 'Seafood Markets'}]",3.5,"{'latitude': 41.905897, 'longitude': -87.9713}",[],$$,"{'address1': '220 E North Ave', 'address2': '', 'address3': '', 'city': 'Villa Park', 'zip_code': '60181', 'country': 'US', 'state': 'IL', 'display_address': ['220 E North Ave', 'Villa Park, IL 60181']}",+16308326700,(630) 832-6700,24292.038579264903
hylBw5ND7XyPldM6BN28vw,gejas-cafe-chicago,Geja's Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/8d5_WP6ly7SDbXigQalD_w/o.jpg,False,https://www.yelp.com/biz/gejas-cafe-chicago?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,1585,"[{'alias': 'fondue', 'title': 'Fondue'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 41.9181498673941, 'longitude': -87.6380681991577}","['delivery', 'pickup']",$$$,"{'address1': '340 W Armitage Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60614', 'country': 'US', 'state': 'IL', 'display_address': ['340 W Armitage Ave', 'Chicago, IL 60614']}",+17732819101,(773) 281-9101,3588.4153029449726
bNXpwTSavHBV9zBk2lUlGA,schwa-chicago,Schwa,https://s3-media2.fl.yelpcdn.com/bphoto/WoQ_WcnPMk5GxoCQmaezpw/o.jpg,False,https://www.yelp.com/biz/schwa-chicago?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,577,"[{'alias': 'newamerican', 'title': 'New American'}]",4.0,"{'latitude': 41.90892, 'longitude': -87.66793}",[],$$$$,"{'address1': '1466 N Ashland Ave', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60622', 'country': 'US', 'state': 'IL', 'display_address': ['1466 N Ashland Ave', 'Chicago, IL 60622']}",+17732521466,(773) 252-1466,913.6804095380663
0hOqmX0IjZeN6YRRYj5zsg,taichi-bubble-tea-chicago-chicago,Taichi Bubble Tea Chicago,https://s3-media3.fl.yelpcdn.com/bphoto/kKEpuBfJaOK1WaqgEcJjgQ/o.jpg,False,https://www.yelp.com/biz/taichi-bubble-tea-chicago-chicago?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,114,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"{'latitude': 42.005638726194, 'longitude': -87.6611506344089}","['pickup', 'delivery']",$$,"{'address1': '6800 N Sheridan Rd', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60626', 'country': 'US', 'state': 'IL', 'display_address': ['6800 N Sheridan Rd', 'Chicago, IL 60626']}",+17736543318,(773) 654-3318,11256.946332256452
4-u6p2z4MIcjdE05r4iavA,taste-of-tokyo-buffalo-grove,Taste of Tokyo,https://s3-media3.fl.yelpcdn.com/bphoto/nZwWAOG_I_wcUnrCtcDS4w/o.jpg,False,https://www.yelp.com/biz/taste-of-tokyo-buffalo-grove?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,180,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 42.1553230945162, 'longitude': -87.9589462280273}","['pickup', 'delivery']",$$,"{'address1': '159 McHenry Rd', 'address2': '', 'address3': 'The Grove Shopping Center', 'city': 'Buffalo Grove', 'zip_code': '60089', 'country': 'US', 'state': 'IL', 'display_address': ['159 McHenry Rd', 'The Grove Shopping Center', 'Buffalo Grove, IL 60089']}",+18474591656,(847) 459-1656,36237.190584596196
YqvenOJIqldcsj3CUsGhbQ,boston-fish-market-des-plaines-2,Boston Fish Market,https://s3-media2.fl.yelpcdn.com/bphoto/ldGuqS5asgyvJRRgO6kEsg/o.jpg,False,https://www.yelp.com/biz/boston-fish-market-des-plaines-2?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,1346,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'seafoodmarkets', 'title': 'Seafood Markets'}]",4.0,"{'latitude': 42.027116, 'longitude': -87.892684}","['pickup', 'delivery']",$$,"{'address1': '1225 E Forest Ave', 'address2': '', 'address3': '', 'city': 'Des Plaines', 'zip_code': '60018', 'country': 'US', 'state': 'IL', 'display_address': ['1225 E Forest Ave', 'Des Plaines, IL 60018']}",+18472961111,(847) 296-1111,22352.577403389976
05wrqW-ve_qDbNWryJc4lQ,rice-cafe-chicago,Rice Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/5NL6FIyFhyOdEPLU65ePow/o.jpg,False,https://www.yelp.com/biz/rice-cafe-chicago?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,79,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'thai', 'title': 'Thai'}]",3.5,"{'latitude': 41.92189, 'longitude': -87.66429}","['pickup', 'delivery']",$$,"{'address1': '2203 N Clybourn Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60614', 'country': 'US', 'state': 'IL', 'display_address': ['2203 N Clybourn Ave', 'Chicago, IL 60614']}",+17736616518,(773) 661-6518,2162.128190004637
sRCBCshvyiRKYZQ0onq6jw,new-china-buffet-melrose-park-3,New China Buffet,https://s3-media1.fl.yelpcdn.com/bphoto/Q8lls27La6czMcZmewI39g/o.jpg,False,https://www.yelp.com/biz/new-china-buffet-melrose-park-3?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,42,"[{'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'chinese', 'title': 'Chinese'}]",2.5,"{'latitude': 41.90692852673528, 'longitude': -87.83403345304218}","['pickup', 'delivery']",$,"{'address1': '8339 W North Ave', 'address2': '', 'address3': None, 'city': 'Melrose Park', 'zip_code': '60160', 'country': 'US', 'state': 'IL', 'display_address': ['8339 W North Ave', 'Melrose Park, IL 60160']}",+17083453278,(708) 345-3278,12933.615263019006
